rank_test_score,param_xgb__n_estimators,param_xgb__max_depth,param_xgb__learning_rate,param_xgb__subsample,param_xgb__colsample_bytree,param_xgb__lambda,param_xgb__alpha,train_rmse,test_rmse
943,500,3,0.01,1.0,0.7,1.0,0.0,1.0148118875164118,1.021833302803167
944,500,3,0.01,1.0,0.7,1.0,0.5,1.0149568245497351,1.02191677814035
945,200,3,0.01,0.7,1.0,0.5,0.0,1.0966088559745744,1.0998758612714292
946,200,3,0.01,0.7,1.0,1.0,0.5,1.096691697557781,1.09992512796627
947,200,3,0.01,0.7,1.0,1.0,0.0,1.0967790831803526,1.100061858646692
948,200,3,0.01,0.7,1.0,0.5,0.5,1.0967683025869441,1.1000795033742692
949,200,3,0.01,1.0,1.0,0.5,0.5,1.0973430359998027,1.1005850998704836
950,200,3,0.01,1.0,1.0,1.0,0.5,1.0973513501854693,1.1005997452684921
951,200,3,0.01,1.0,1.0,1.0,0.0,1.0973430146399803,1.1006129333728882
952,200,3,0.01,1.0,1.0,0.5,0.0,1.097463397144972,1.1007395915847489
953,200,3,0.01,0.7,0.7,0.5,0.0,1.0987401383548905,1.101861360209335
954,200,3,0.01,0.7,0.7,1.0,0.0,1.0988992343984845,1.102040727656237
955,200,3,0.01,0.7,0.7,1.0,0.5,1.0989290654992496,1.102074074472885
956,200,3,0.01,0.7,0.7,0.5,0.5,1.0989639796688035,1.1020971144745864
957,200,3,0.01,1.0,0.7,1.0,0.0,1.0998044592230103,1.1029847629622744
958,200,3,0.01,1.0,0.7,1.0,0.5,1.10000473931931,1.1031392912479496
959,200,3,0.01,1.0,0.7,0.5,0.0,1.0999620592310122,1.103146366835597
960,200,3,0.01,1.0,0.7,0.5,0.5,1.1000411040687523,1.103334027407752
