rank_test_score,param_xgb__n_estimators,param_xgb__max_depth,param_xgb__learning_rate,param_xgb__subsample,param_xgb__colsample_bytree,param_xgb__lambda,param_xgb__alpha,train_rmse,test_rmse
947,500,5,0.01,0.7,0.9,1.0,0.5,0.36173857173908763,0.5967648804354891
948,500,3,0.05,1.0,0.7,1.0,0.5,0.32934974427615094,0.5968219818682359
949,500,9,0.1,0.9,1.0,0.5,0.0,0.01233045303874759,0.5968538095896484
950,300,9,0.1,0.9,1.0,0.5,0.0,0.012375233396392769,0.5968851869681746
951,500,5,0.01,0.7,0.7,1.0,0.0,0.3588950276911442,0.5969119106414983
952,500,3,0.3,1.0,0.7,0.5,0.5,0.08912973840641841,0.5969296104733286
953,500,10,0.2,0.7,1.0,1.0,0.5,0.020529515191481794,0.597012108311457
954,300,10,0.2,0.7,1.0,1.0,0.5,0.024508910082798218,0.5970192975989961
955,500,10,0.2,0.9,0.7,0.5,0.5,0.023435209841131885,0.5970225674989712
956,300,10,0.2,0.9,0.7,0.5,0.5,0.026154230413741375,0.5971121987115237
957,500,3,0.2,0.7,0.9,0.5,0.5,0.13120232275876983,0.597127719041423
958,300,3,0.2,1.0,0.9,0.5,0.5,0.18216739984747854,0.5971279617582215
959,500,5,0.3,1.0,0.9,1.0,0.5,0.04729364146760978,0.5971952399659091
959,300,5,0.3,1.0,0.9,1.0,0.5,0.04729364146760978,0.5971952399659091
961,300,3,0.2,0.9,0.7,1.0,0.5,0.19183126581977628,0.5972029490118149
962,500,5,0.2,0.7,0.7,0.5,0.0,0.016801691049105505,0.5972116880445258
963,300,3,0.1,1.0,0.7,1.0,0.5,0.3020708569409248,0.5972181535361515
964,500,10,0.2,0.7,0.9,1.0,0.5,0.020766301693554767,0.5972836342218774
965,500,7,0.2,1.0,0.9,1.0,0.0,0.01232552565489364,0.5972901703157913
966,300,7,0.2,1.0,0.9,1.0,0.0,0.012326523554320675,0.597291462705374
967,300,3,0.3,0.9,0.9,0.5,0.5,0.13837427423978715,0.597328892945038
968,500,10,0.1,0.9,1.0,1.0,0.5,0.02620166147725018,0.5973408034734339
969,300,10,0.2,0.9,0.9,0.5,0.0,0.012308695994565551,0.5973757493758864
970,500,3,0.3,0.9,1.0,0.5,0.5,0.0884332525892314,0.5973986022024179
971,500,10,0.2,0.7,1.0,0.5,0.5,0.020440648247288775,0.5975045244699565
972,500,7,0.2,1.0,0.9,1.0,0.5,0.04338013014801183,0.5975105088607556
972,300,7,0.2,1.0,0.9,1.0,0.5,0.04338013014801183,0.5975105088607556
974,500,10,0.01,1.0,0.7,1.0,0.5,0.11062044761057846,0.5975174782365918
975,500,10,0.2,0.9,0.9,0.5,0.0,0.012414110356037568,0.5975271684172418
976,300,3,0.2,0.7,0.9,0.5,0.5,0.19335546757063637,0.5975419421592789
977,300,10,0.2,0.7,0.9,1.0,0.5,0.024724935025228958,0.5975613754183496
978,300,10,0.2,0.7,1.0,0.5,0.5,0.02427142789021048,0.597572813157164
979,300,10,0.1,0.9,1.0,1.0,0.5,0.03025671247210688,0.5975778198420896
980,500,3,0.3,1.0,0.7,0.5,0.0,0.06393548899464775,0.5975815353288286
981,500,3,0.05,1.0,1.0,0.5,0.5,0.3190982327815335,0.5975939052193883
982,500,7,0.2,1.0,1.0,0.5,0.5,0.04361590368389562,0.5976313308582193
982,300,7,0.2,1.0,1.0,0.5,0.5,0.04361590368389562,0.5976313308582193
984,300,9,0.2,1.0,0.7,1.0,0.5,0.03973975812260933,0.5976529297550753
984,500,9,0.2,1.0,0.7,1.0,0.5,0.03973975812260933,0.5976529297550753
986,500,9,0.1,1.0,0.7,0.5,0.0,0.012323416693460406,0.5976562276865105
987,300,9,0.1,1.0,0.7,0.5,0.0,0.012324514854203607,0.5976578819314879
988,300,7,0.2,1.0,0.9,0.5,0.5,0.044459715463676615,0.5976861780855106
988,500,7,0.2,1.0,0.9,0.5,0.5,0.044459715463676615,0.5976861780855106
990,500,3,0.2,0.9,1.0,1.0,0.5,0.12354927188854793,0.5976887303935577
991,500,7,0.01,1.0,1.0,1.0,0.5,0.2005323346214588,0.597764052808062
992,500,9,0.2,0.7,1.0,1.0,0.0,0.012415014724145424,0.597764523696082
993,300,3,0.2,0.9,1.0,1.0,0.5,0.18583613899072132,0.5978055782652338
994,500,5,0.01,0.9,1.0,0.5,0.5,0.3404953983835068,0.5978257694749972
995,300,3,0.3,0.9,1.0,0.5,0.5,0.1363621816691323,0.5978272524577614
996,300,9,0.2,0.7,1.0,1.0,0.0,0.012499965183528652,0.5978403116024534
997,300,3,0.2,1.0,0.9,0.5,0.0,0.17829882558547142,0.5978983042288737
998,500,7,0.3,1.0,1.0,0.5,0.5,0.041187289990212886,0.5979183391072649
998,300,7,0.3,1.0,1.0,0.5,0.5,0.041187289990212886,0.5979183391072649
1000,300,9,0.2,1.0,0.7,1.0,0.0,0.01231135417093994,0.5979461945815653
1001,500,9,0.2,1.0,0.7,1.0,0.0,0.012311354697702523,0.5979461946426039
1002,500,3,0.05,1.0,1.0,1.0,0.5,0.32687020758239566,0.5979633367898158
1003,300,3,0.2,0.7,0.7,1.0,0.5,0.2030369282126487,0.5979871778515068
1004,300,10,0.01,0.9,0.9,0.5,0.0,0.14066168631037124,0.5980445772888388
1005,500,5,0.01,0.9,0.7,0.5,0.0,0.3380756996924924,0.5980471981363747
1006,500,3,0.05,1.0,0.7,0.5,0.5,0.32349803527629767,0.5981728442812988
1007,300,10,0.1,1.0,0.7,1.0,0.0,0.012326115732113459,0.5982156955521499
1008,500,10,0.1,1.0,0.7,1.0,0.0,0.01232611369211628,0.5982156973964569
1009,300,7,0.2,0.7,0.9,1.0,0.0,0.012938382132777424,0.5982223671420475
1010,300,3,0.3,1.0,0.9,0.5,0.5,0.13483274964330608,0.5982837674799073
1011,300,3,0.1,1.0,1.0,1.0,0.5,0.29429216319581214,0.5982862665698163
1012,500,7,0.2,0.7,0.9,1.0,0.0,0.012466629652153834,0.5983077722026536
1013,500,3,0.05,1.0,0.9,0.5,0.0,0.3204416519795215,0.5983413309943841
1014,500,3,0.3,1.0,0.9,0.5,0.5,0.0867760837430904,0.5983684692510758
1015,300,3,0.2,0.7,0.9,1.0,0.0,0.18644703923669667,0.5983877201073644
1016,500,5,0.01,0.9,0.7,0.5,0.5,0.3467564197466716,0.598388733350993
1017,500,9,0.2,0.7,1.0,0.5,0.5,0.021366239231384556,0.5983934190596542
1018,300,7,0.01,0.7,0.7,0.5,0.0,0.2927651731769148,0.598404801228622
1019,300,9,0.2,0.7,1.0,0.5,0.5,0.025702256109240394,0.5985052103951983
1020,500,5,0.01,0.7,0.7,0.5,0.5,0.3598508400447829,0.5986059571441847
1021,300,9,0.01,0.9,1.0,0.5,0.0,0.16559295760148182,0.5986387530391666
1022,500,5,0.01,0.9,0.9,0.5,0.0,0.33418353051652033,0.5986743620476809
1023,500,7,0.01,1.0,1.0,0.5,0.0,0.1665460261564085,0.5986814141424236
1024,500,5,0.3,1.0,0.9,0.5,0.5,0.04917780269816479,0.5986996014573869
1024,300,5,0.3,1.0,0.9,0.5,0.5,0.04917780269816479,0.5986996014573869
1026,500,3,0.05,1.0,0.9,1.0,0.5,0.3262729115823794,0.598708737226099
1027,500,3,0.3,1.0,1.0,1.0,0.5,0.0870224466510128,0.5987461286637398
1028,500,5,0.2,1.0,0.9,0.5,0.0,0.013099389249686656,0.5989137945198248
1029,500,5,0.3,0.9,1.0,1.0,0.5,0.030180282620376413,0.598935950863569
1030,300,5,0.3,0.9,1.0,1.0,0.5,0.03781999630732517,0.5989453500268722
1031,300,3,0.2,0.9,0.9,0.5,0.0,0.17285212085916382,0.598950711862876
1032,300,7,0.2,0.9,1.0,0.5,0.0,0.012415599876410343,0.5989587682448227
1033,500,7,0.3,0.9,0.7,1.0,0.5,0.02450167854160198,0.5989602746513272
1034,500,5,0.01,0.9,0.7,1.0,0.0,0.3457163676894944,0.5989765474266809
1035,300,9,0.01,0.7,0.9,1.0,0.5,0.25909336359831503,0.5989837666307624
1036,300,3,0.2,1.0,1.0,1.0,0.0,0.18049161222705398,0.5989921844526708
1037,300,7,0.3,0.9,0.7,1.0,0.5,0.027997276426180714,0.5990003653894742
1038,500,5,0.01,0.9,0.9,1.0,0.0,0.3415454863889418,0.5990118882215376
1039,500,7,0.2,0.9,1.0,0.5,0.0,0.012419249122705226,0.5990378149954354
1040,500,5,0.01,0.9,0.7,1.0,0.5,0.3528871777548094,0.5990678574422718
1041,300,3,0.2,0.9,1.0,0.5,0.0,0.17258256755914647,0.5991448524404176
1042,300,5,0.2,1.0,0.9,0.5,0.0,0.024951930943802488,0.5991914367431244
1043,500,5,0.01,0.9,1.0,0.5,0.0,0.333007247785993,0.5991982442937962
1044,300,3,0.3,1.0,0.7,0.5,0.0,0.12390953661403362,0.5992387467457647
1045,500,3,0.2,0.7,0.9,1.0,0.5,0.13326319019033792,0.5992511611909341
1046,300,5,0.3,0.9,0.9,1.0,0.5,0.0387728133332992,0.5992560358575413
1047,300,7,0.01,0.7,1.0,1.0,0.0,0.30098728939911495,0.599274989412567
1048,500,3,0.3,1.0,0.7,1.0,0.5,0.09110524116458692,0.5993752141923514
1049,500,5,0.01,0.9,0.9,1.0,0.5,0.3490835756806613,0.5993830803021631
1050,500,3,0.3,0.7,0.9,1.0,0.5,0.09940978014127039,0.5994076964971962
1051,300,9,0.1,1.0,0.9,1.0,0.5,0.042320319927929104,0.5994255722566895
1051,500,9,0.1,1.0,0.9,1.0,0.5,0.042320319927929104,0.5994255722566895
1053,300,7,0.2,0.7,0.9,0.5,0.0,0.0129795690788831,0.5994624770306396
1054,500,9,0.2,0.7,0.9,0.5,0.5,0.02166186051310803,0.5994725065347616
1055,300,10,0.01,0.7,0.7,0.5,0.5,0.23318729292250184,0.5994763663917906
1056,300,9,0.2,0.7,0.9,0.5,0.5,0.026113342048511075,0.5994865273300218
1057,500,5,0.01,0.9,0.9,0.5,0.5,0.34269999508242804,0.5994893267891089
1058,300,9,0.2,0.9,1.0,1.0,0.0,0.012294560365600164,0.5995132741266095
1059,500,5,0.3,0.9,0.9,1.0,0.5,0.030734951560449395,0.5995341001930515
1060,500,9,0.2,0.9,1.0,1.0,0.0,0.012362847933602294,0.5995957397192747
1061,300,3,0.3,0.7,0.9,1.0,0.5,0.15280774610707953,0.599605740777005
1062,300,3,0.05,0.7,1.0,0.5,0.0,0.3859097257979549,0.5996070210786971
1063,500,5,0.3,0.9,1.0,1.0,0.0,0.012747079805209439,0.5996100122922765
1064,500,7,0.2,0.7,0.9,0.5,0.0,0.012555325918147743,0.5996494069733587
1065,500,5,0.01,0.9,1.0,1.0,0.5,0.34697469487241234,0.5997395937347321
1066,300,10,0.01,0.7,0.9,1.0,0.5,0.24271374700501,0.5997817273826439
1067,500,5,0.01,0.7,0.7,1.0,0.5,0.36698503025640233,0.5997840916730801
1068,300,9,0.01,0.9,0.7,1.0,0.0,0.1887081471078446,0.5997928820410697
1069,500,3,0.05,1.0,0.9,1.0,0.0,0.3261931354007505,0.5999178828577734
1070,500,5,0.3,0.9,1.0,0.5,0.5,0.03028679455081796,0.5999185847816673
1071,300,10,0.01,0.9,0.7,1.0,0.0,0.16326877854887378,0.5999423119921056
1072,500,5,0.01,0.9,1.0,1.0,0.0,0.3401775775725257,0.5999954226775321
1073,300,5,0.3,0.9,0.9,0.5,0.0,0.015209612988076212,0.6000321665196382
1074,500,10,0.2,0.9,0.7,1.0,0.5,0.0235030818416429,0.6000462604465955
1075,300,9,0.01,0.7,1.0,1.0,0.5,0.2577312972439625,0.6000469614909562
1076,300,10,0.2,0.9,0.7,1.0,0.5,0.026138252156592243,0.6000739836196541
1077,500,5,0.3,0.9,0.9,0.5,0.0,0.01282435627298819,0.6000904216998006
1078,300,10,0.01,0.7,1.0,1.0,0.5,0.24137903194478225,0.6000908950444263
1079,300,5,0.3,0.9,1.0,1.0,0.0,0.01554948833558281,0.6001222938067318
1080,300,5,0.3,0.9,1.0,0.5,0.5,0.03796424711433883,0.6001355264125696
1081,500,3,0.2,0.7,0.9,1.0,0.0,0.115391638083585,0.6001590375062213
1082,300,7,0.01,0.7,0.7,1.0,0.0,0.3072748145157953,0.6001780918349691
1083,300,7,0.01,0.7,0.9,1.0,0.0,0.3027430519397683,0.6001920561744291
1084,300,5,0.3,0.7,0.7,0.5,0.5,0.04213236670972544,0.6002199612447038
1085,300,7,0.3,1.0,0.7,1.0,0.0,0.012314375890550755,0.6002318706316955
1086,500,7,0.3,1.0,0.7,1.0,0.0,0.012314375597991782,0.6002318708034567
1087,500,5,0.3,0.7,0.7,0.5,0.5,0.03097610316709494,0.6002608003369394
1088,500,3,0.05,1.0,1.0,1.0,0.0,0.32433009226645576,0.6002823578394085
1089,300,9,0.1,1.0,0.9,0.5,0.0,0.01232900162740115,0.6002834925934056
1090,500,9,0.1,1.0,0.9,0.5,0.0,0.012325410559772983,0.600283518497
1091,500,3,0.3,0.9,0.7,0.5,0.5,0.0921767405731358,0.6003419485063375
1092,300,9,0.01,0.7,0.7,0.5,0.5,0.250326087799231,0.6003439744550301
1093,300,7,0.3,1.0,0.7,0.5,0.0,0.012308636602490375,0.6004118558252602
1094,500,7,0.3,1.0,0.7,0.5,0.0,0.012308636361550248,0.6004118565428791
1095,300,9,0.2,1.0,0.9,1.0,0.5,0.03948393060717004,0.6004393912636878
1095,500,9,0.2,1.0,0.9,1.0,0.5,0.03948393060717004,0.6004393912636878
1097,300,3,0.2,0.7,0.9,1.0,0.5,0.19626387219284797,0.6004612678862647
1098,500,3,0.05,1.0,0.7,1.0,0.0,0.3274426729461524,0.6004852607144191
1099,300,3,0.3,1.0,1.0,1.0,0.5,0.13645148131563473,0.600490903474043
1100,500,10,0.2,0.9,0.9,1.0,0.5,0.022808690603405905,0.6005567186801407
1101,500,10,0.2,1.0,0.7,0.5,0.5,0.03738420602281949,0.600561049958927
1101,300,10,0.2,1.0,0.7,0.5,0.5,0.03738420602281949,0.600561049958927
1103,300,10,0.2,0.9,0.9,1.0,0.5,0.02536040880461566,0.6006190997501955
1104,500,5,0.3,1.0,1.0,0.5,0.5,0.047931739882207273,0.600661105518489
1104,300,5,0.3,1.0,1.0,0.5,0.5,0.047931739882207273,0.600661105518489
1106,500,9,0.2,0.7,0.7,1.0,0.0,0.012424632014727046,0.6007891574111359
1107,300,9,0.2,0.7,0.7,1.0,0.0,0.012514797452385883,0.6008021388703725
1108,300,3,0.05,0.7,0.7,1.0,0.5,0.40071518697569,0.6008093176666531
1109,500,9,0.3,0.7,0.7,0.5,0.5,0.019863874374977872,0.6008103803459126
1110,300,7,0.01,0.9,0.9,0.5,0.0,0.259761362701309,0.6008281529971906
1111,500,3,0.2,0.7,1.0,0.5,0.5,0.12954955323240314,0.6008704310314807
1112,300,9,0.01,1.0,0.7,0.5,0.0,0.15897290613358359,0.6009014348994511
1113,300,7,0.01,0.7,1.0,0.5,0.5,0.31156891264384895,0.6009333111135917
1114,300,9,0.3,0.7,0.7,0.5,0.5,0.02332671299813465,0.600989587872817
1115,500,10,0.2,0.7,0.7,0.5,0.5,0.021467053383072643,0.6009984652471067
1116,500,9,0.01,1.0,0.9,0.5,0.0,0.07079008104797019,0.6010033431864025
1117,300,10,0.2,0.7,0.7,0.5,0.5,0.025568085926345303,0.6010427456406754
1118,500,7,0.3,1.0,0.7,1.0,0.5,0.04143418559791277,0.6010745701285892
1118,300,7,0.3,1.0,0.7,1.0,0.5,0.04143418559791277,0.6010745701285892
1120,300,3,0.3,0.9,0.7,0.5,0.5,0.1423475726054525,0.6011254962149737
1121,300,9,0.01,0.9,0.9,1.0,0.0,0.18553416929052927,0.6012037597849944
1122,500,3,0.3,0.9,0.7,1.0,0.5,0.09410874780174698,0.60120921672335
1123,500,3,0.2,1.0,0.7,1.0,0.0,0.11451312551226854,0.6012438908434606
1124,300,10,0.01,0.9,0.9,1.0,0.0,0.16032981597309653,0.6012558329115858
1125,500,9,0.05,1.0,0.9,1.0,0.5,0.04323588589853559,0.6013269323619373
1126,500,7,0.3,1.0,1.0,1.0,0.0,0.012314903805237136,0.6013514439900947
1127,300,7,0.3,1.0,1.0,1.0,0.0,0.01231490365720683,0.6013514443781854
1128,300,9,0.05,1.0,0.9,1.0,0.5,0.044127487794128756,0.6013707133842999
1129,300,7,0.01,0.7,0.9,0.5,0.5,0.31238462744886336,0.6014359541644786
1130,300,7,0.01,0.9,0.7,0.5,0.0,0.26420713970628246,0.6014442443332453
1131,500,3,0.2,1.0,1.0,1.0,0.0,0.10838751972153346,0.6014540580398579
1132,300,9,0.01,0.7,0.7,1.0,0.5,0.263762450475058,0.601455615118196
1133,500,9,0.3,0.9,0.7,0.5,0.5,0.02221228091232428,0.6015182919852448
1134,500,7,0.2,0.7,1.0,0.5,0.5,0.024961471477342387,0.6015249295525786
1135,300,7,0.01,1.0,0.7,0.5,0.0,0.2541329196969743,0.6016505802959854
1136,300,9,0.3,0.9,0.7,0.5,0.5,0.024588669703503326,0.6016563085530945
1137,300,3,0.05,0.9,0.7,1.0,0.5,0.3982098977177274,0.6017297758914978
1138,500,9,0.2,0.9,0.9,0.5,0.5,0.023540886649790004,0.6017398244148457
1139,300,9,0.2,0.9,0.9,0.5,0.5,0.026315016423970924,0.601749754002649
1140,300,3,0.3,1.0,0.9,0.5,0.0,0.11889030806987053,0.6017683070861511
1141,300,7,0.2,0.7,1.0,0.5,0.5,0.031047312666931202,0.6017832621976085
1142,500,10,0.2,1.0,0.7,1.0,0.5,0.03783590082304994,0.601822680526414
1142,300,10,0.2,1.0,0.7,1.0,0.5,0.03783590082304994,0.601822680526414
1144,300,10,0.01,0.9,1.0,0.5,0.0,0.1397243271773616,0.6018462759696922
1145,300,10,0.2,1.0,0.7,0.5,0.0,0.012303133022055093,0.6018775853809494
1146,500,10,0.2,1.0,0.7,0.5,0.0,0.012303133121836422,0.6018775854929282
1147,500,5,0.01,1.0,0.9,0.5,0.5,0.34684698535454533,0.601881163778516
1148,300,7,0.01,0.9,1.0,0.5,0.0,0.25780426502359877,0.6019118067777024
1149,300,3,0.05,0.9,0.7,0.5,0.5,0.3948262587676385,0.6019171330308195
1150,300,3,0.3,0.7,0.7,0.5,0.5,0.15332286749818286,0.6019282021234991
1151,300,3,0.05,0.7,1.0,0.5,0.5,0.38970229552308583,0.6019415098647257
1152,300,9,0.2,0.9,1.0,1.0,0.5,0.026150851442638765,0.6019488930739549
1153,500,9,0.2,0.9,1.0,1.0,0.5,0.023366922471744978,0.601959874007707
1154,300,3,0.05,0.9,0.7,1.0,0.0,0.3962322776904778,0.6019601061794554
1155,300,10,0.01,0.7,0.7,1.0,0.5,0.2474465456688714,0.6019909149708018
1156,300,3,0.3,1.0,1.0,1.0,0.0,0.12475633107099916,0.6020170359478234
1157,300,3,0.05,0.7,0.9,0.5,0.5,0.3921137941640254,0.6020223157211536
1158,300,9,0.2,0.9,0.9,1.0,0.0,0.012294173327340039,0.6020445322718819
1159,300,10,0.1,0.9,1.0,0.5,0.0,0.012292001231485983,0.6020826808692755
1160,300,7,0.3,0.9,0.9,1.0,0.0,0.012317673876557512,0.6021064359704191
1161,300,3,0.2,0.7,1.0,1.0,0.5,0.1964779708161385,0.6021202119251396
1162,500,10,0.1,0.9,1.0,0.5,0.0,0.012328114177019,0.602126469186685
1163,300,3,0.3,0.9,0.7,1.0,0.5,0.14559317672096286,0.6021535776092407
1164,500,7,0.3,0.9,0.9,1.0,0.0,0.01243437685961692,0.6021686815038064
1165,300,3,0.2,1.0,1.0,0.5,0.0,0.17466870054252415,0.6022069163334541
1166,500,9,0.2,0.9,0.9,1.0,0.0,0.01236235792114928,0.6022505110593015
1167,500,5,0.01,1.0,0.9,0.5,0.0,0.33948440611500175,0.602253037787397
1168,500,3,0.2,1.0,1.0,0.5,0.0,0.1028306375562032,0.6023668026389108
1169,500,3,0.2,0.7,1.0,1.0,0.5,0.13292814494947533,0.6023674885362076
1170,500,9,0.3,0.9,0.7,1.0,0.5,0.022273445172468844,0.6024044503351805
1171,500,7,0.3,1.0,0.9,0.5,0.5,0.04245834811596018,0.6024092283354923
1171,300,7,0.3,1.0,0.9,0.5,0.5,0.04245834811596018,0.6024092283354923
1173,500,3,0.2,0.7,1.0,1.0,0.0,0.11362097722010928,0.6024100883726479
1174,300,9,0.3,0.9,0.7,1.0,0.5,0.02456733978096088,0.6024250610521577
1175,300,5,0.3,1.0,0.9,1.0,0.0,0.014644656842626006,0.6024811738165304
1176,500,9,0.2,0.9,1.0,0.5,0.5,0.023237792433216668,0.6025464854958383
1177,500,5,0.3,1.0,0.9,1.0,0.0,0.012325260218288833,0.6025545502477119
1178,500,5,0.01,1.0,0.7,0.5,0.0,0.3407808994769666,0.6025728072424987
1179,300,9,0.2,0.9,1.0,0.5,0.5,0.02593896424354666,0.6025816895686343
1180,500,5,0.3,0.9,0.9,1.0,0.0,0.012736881983800831,0.6026234176258597
1181,500,9,0.05,1.0,0.9,1.0,0.0,0.01276331784387149,0.6026748868116506
1182,500,5,0.01,1.0,0.7,0.5,0.5,0.3491928865818225,0.6026767778150309
1183,300,5,0.3,0.9,0.9,1.0,0.0,0.015418977993319927,0.6026897790900211
1184,500,10,0.2,0.7,1.0,0.5,0.0,0.012511737967188553,0.6027333034481158
1185,300,3,0.05,0.7,0.9,1.0,0.5,0.39519984864374225,0.6027782820046284
1186,300,3,0.2,0.7,1.0,0.5,0.0,0.17855944946818375,0.6027869547424985
1187,300,3,0.2,1.0,0.7,1.0,0.0,0.18751052117632716,0.6028041478830574
1188,300,10,0.01,1.0,0.7,0.5,0.0,0.13053979839020655,0.6028090196542492
1189,500,3,0.05,1.0,1.0,0.5,0.0,0.32084105808737196,0.6028571183314196
1190,300,10,0.2,0.9,0.7,0.5,0.0,0.01230588142487158,0.6028602346107977
1191,300,9,0.2,0.7,1.0,1.0,0.5,0.0258963033111412,0.6028728290614699
1192,300,9,0.05,1.0,0.9,1.0,0.0,0.01922946787791124,0.6028745327842422
1193,500,9,0.2,0.7,1.0,1.0,0.5,0.021510396226057583,0.6028907072166778
1194,300,3,0.05,0.7,1.0,1.0,0.0,0.3911271565806365,0.6029895389466037
1195,300,10,0.1,1.0,0.9,1.0,0.5,0.039395654013631175,0.6029933361529796
1195,500,10,0.1,1.0,0.9,1.0,0.5,0.039395654013631175,0.6029933361529796
1197,300,3,0.3,1.0,1.0,0.5,0.0,0.11791189710082843,0.6030028426703964
1198,500,10,0.2,0.9,0.7,0.5,0.0,0.012407339414805797,0.6030719763732602
1199,300,10,0.2,0.7,1.0,0.5,0.0,0.012586054295557567,0.603076262342674
1200,300,7,0.01,0.9,0.7,1.0,0.0,0.2784881379468221,0.6031073879049393
1201,300,7,0.01,0.7,0.9,1.0,0.5,0.3235277029659728,0.603147903521798
1202,500,3,0.3,1.0,0.9,0.5,0.0,0.06069383730138926,0.6031872800099891
1203,500,10,0.2,0.7,1.0,1.0,0.0,0.012414299768115353,0.6031998915115179
1204,300,10,0.2,0.7,1.0,1.0,0.0,0.012498479374679178,0.603207345403913
1205,500,3,0.2,0.7,1.0,0.5,0.0,0.10851349900772356,0.6032614820588853
1206,300,3,0.2,0.7,1.0,0.5,0.5,0.19219021465067992,0.6032718033058683
1207,500,7,0.3,1.0,0.9,1.0,0.5,0.04214446940041771,0.6034033157265459
1207,300,7,0.3,1.0,0.9,1.0,0.5,0.04214446940041771,0.6034033157265459
1209,300,3,0.05,0.7,1.0,1.0,0.5,0.3927413968973372,0.6034444865583887
1210,300,7,0.01,0.9,0.9,1.0,0.0,0.27384091278093897,0.6034924646099327
1211,500,3,0.05,1.0,0.7,0.5,0.0,0.32119077648529437,0.6035511898009618
1212,300,9,0.1,1.0,1.0,1.0,0.5,0.04237699810054125,0.6035704810293288
1212,500,9,0.1,1.0,1.0,1.0,0.5,0.04237699810054125,0.6035704810293288
1214,300,10,0.2,0.7,0.7,0.5,0.0,0.012607086969082495,0.6035782853671147
1215,300,9,0.01,0.9,0.7,0.5,0.5,0.21629470178694174,0.6036595828335722
1216,300,7,0.01,0.7,1.0,1.0,0.5,0.3221826568817578,0.6036665471981326
1217,300,10,0.2,0.7,0.7,1.0,0.0,0.01249929429271632,0.6036702521957388
1218,300,3,0.3,0.9,1.0,1.0,0.5,0.14074926865301537,0.6037225893001577
1219,500,10,0.2,0.7,0.7,1.0,0.0,0.012420837249123837,0.603735062376394
1220,500,10,0.2,0.7,0.7,0.5,0.0,0.012534907347801303,0.6038530777004943
1221,300,5,0.3,0.7,0.9,0.5,0.5,0.04017174403336959,0.6039431574589116
1222,300,10,0.05,1.0,0.9,1.0,0.5,0.0412395537765822,0.6039678455703535
1222,500,10,0.05,1.0,0.9,1.0,0.5,0.0412395537765822,0.6039678455703535
1224,500,5,0.3,0.7,0.9,0.5,0.5,0.029764982875147127,0.6040801049603443
1225,300,9,0.2,1.0,0.9,1.0,0.0,0.01231427339209879,0.6041131539952755
1226,500,9,0.2,1.0,0.9,1.0,0.0,0.012314273723745729,0.6041131541563793
1227,300,3,0.05,0.9,0.9,1.0,0.5,0.39387427938617325,0.6041605871585904
1228,300,9,0.01,0.9,1.0,1.0,0.0,0.18361212644456176,0.60418786400626
1229,500,5,0.01,1.0,0.7,1.0,0.0,0.3488910702978213,0.604295084779794
1230,300,3,0.05,0.7,0.7,0.5,0.5,0.3963214146927541,0.6042973595230087
1231,500,3,0.3,1.0,1.0,0.5,0.0,0.05991776417403652,0.6043386259026271
1232,500,5,0.3,0.9,0.7,0.5,0.5,0.03160594288313068,0.6043462272199657
1233,300,9,0.1,1.0,0.9,0.5,0.5,0.04190980903529843,0.6043499030424035
1233,500,9,0.1,1.0,0.9,0.5,0.5,0.04190980903529843,0.6043499030424035
1235,500,5,0.01,1.0,0.9,1.0,0.0,0.3459664770581395,0.6043728974026463
1236,500,9,0.01,1.0,0.9,1.0,0.0,0.08717890208360693,0.6043795375555648
1237,300,3,0.05,0.7,0.9,0.5,0.0,0.387855210777576,0.6043861349345554
1238,300,7,0.01,0.9,0.9,0.5,0.5,0.28564800576753346,0.604392808177107
1239,300,5,0.3,0.9,0.7,0.5,0.5,0.03991740893696808,0.6044565538980714
1240,500,3,0.3,1.0,1.0,1.0,0.0,0.06547319201914789,0.604485899892684
1241,300,7,0.01,0.9,1.0,1.0,0.0,0.27192695719289806,0.6045113435063083
1242,300,10,0.01,0.9,0.7,0.5,0.5,0.19759400509489133,0.6045205053416294
1243,300,3,0.2,0.7,0.7,1.0,0.0,0.19028425627998644,0.6045394076882843
1244,300,7,0.01,0.7,0.7,0.5,0.5,0.3175225634919186,0.6045577136951956
1245,500,7,0.3,0.9,1.0,0.5,0.5,0.023599015783582606,0.6046122133746071
1246,300,7,0.3,0.9,1.0,0.5,0.5,0.026810177391901932,0.6046202836732538
1247,500,9,0.2,0.9,0.9,1.0,0.5,0.02371106836336378,0.604623149250118
1248,300,3,0.05,0.7,0.7,1.0,0.0,0.3974999889340173,0.6046340727124736
1249,500,5,0.01,1.0,0.9,1.0,0.5,0.3522282797044918,0.6046388113131242
1250,300,9,0.05,1.0,0.9,0.5,0.5,0.043988013558294244,0.6046398022002754
1250,500,9,0.05,1.0,0.9,0.5,0.5,0.043988013558294244,0.6046398022002754
1252,500,5,0.01,1.0,0.7,1.0,0.5,0.3544338270079332,0.6046867678972175
1253,500,3,0.3,0.9,1.0,1.0,0.5,0.09039032503088038,0.6047427854876118
1254,500,3,0.2,0.7,0.7,1.0,0.0,0.1178270825541388,0.6047767083500766
1255,500,10,0.2,0.9,0.9,0.5,0.5,0.022784211611248165,0.6048312242897658
1256,500,5,0.3,1.0,1.0,1.0,0.0,0.012330262181220927,0.6048474677357182
1257,300,7,0.01,0.9,1.0,0.5,0.5,0.2838883604372956,0.6048626024483268
