rank_test_score,param_lgbm__learning_rate,param_lgbm__max_depth,param_lgbm__n_estimators,param_lgbm__subsample,param_lgbm__colsample_bytree,param_lgbm__reg_alpha,param_lgbm__reg_lambda,train_rmse,test_rmse
1235,0.3,5,200,1.0,0.7,0.1,0.1,0.12184953811946717,0.47099278276918494
1237,0.1,5,200,1.0,0.7,0.0,0.1,0.22782455922346517,0.47103131021838823
1237,0.1,5,200,0.7,0.7,0.0,0.1,0.22782455922346517,0.47103131021838823
1239,0.25,9,300,0.7,1.0,0.3,0.0,0.08510228613783266,0.4710522830353077
1239,0.25,9,300,1.0,1.0,0.3,0.0,0.08510228613783266,0.4710522830353077
1241,0.25,9,300,0.7,1.0,0.1,0.0,0.08332419227780852,0.47105262645619034
1241,0.25,9,300,1.0,1.0,0.1,0.0,0.08332419227780852,0.47105262645619034
1243,0.3,5,300,0.7,0.7,0.1,0.1,0.09682248235871027,0.47108194332965886
1243,0.3,5,300,1.0,0.7,0.1,0.1,0.09682248235871027,0.47108194332965886
1245,0.3,5,300,1.0,1.0,0.3,0.1,0.09196047119973051,0.4710840422194024
1245,0.3,5,300,0.7,1.0,0.3,0.1,0.09196047119973051,0.4710840422194024
1247,0.25,-1,300,1.0,1.0,0.1,0.1,0.08272428725087527,0.4710865036019811
1247,0.25,-1,300,0.7,1.0,0.1,0.1,0.08272428725087527,0.4710865036019811
1249,0.25,9,200,0.7,1.0,0.1,0.0,0.08975897699558479,0.4710935165000966
1249,0.25,9,200,1.0,1.0,0.1,0.0,0.08975897699558479,0.4710935165000966
1251,0.05,5,300,0.7,1.0,0.3,0.1,0.2543078089196838,0.47114972145420475
1251,0.05,5,300,1.0,1.0,0.3,0.1,0.2543078089196838,0.47114972145420475
1253,0.25,-1,200,0.7,1.0,0.1,0.1,0.08675534713978068,0.47122776311328873
1253,0.25,-1,200,1.0,1.0,0.1,0.1,0.08675534713978068,0.47122776311328873
1255,0.25,9,200,0.7,1.0,0.3,0.0,0.0902085078530334,0.4712622963671994
1255,0.25,9,200,1.0,1.0,0.3,0.0,0.0902085078530334,0.4712622963671994
1257,0.05,7,200,0.7,1.0,0.0,0.0,0.2445475656825706,0.47133986401658684
1257,0.05,7,200,1.0,1.0,0.0,0.0,0.2445475656825706,0.47133986401658684
1259,0.3,9,300,1.0,0.7,0.3,0.1,0.08490346829098828,0.47134772703574035
1259,0.3,9,300,0.7,0.7,0.3,0.1,0.08490346829098828,0.47134772703574035
1261,0.1,5,200,1.0,1.0,0.3,0.1,0.2205526989414652,0.47138057612503775
1261,0.1,5,200,0.7,1.0,0.3,0.1,0.2205526989414652,0.47138057612503775
1263,0.3,7,300,0.7,0.7,0.0,0.3,0.08462895886585368,0.4713892418008489
1263,0.3,7,300,1.0,0.7,0.0,0.3,0.08462895886585368,0.4713892418008489
1265,0.3,9,200,0.7,0.7,0.3,0.1,0.08805214883316918,0.4715070419127731
1265,0.3,9,200,1.0,0.7,0.3,0.1,0.08805214883316918,0.4715070419127731
1267,0.05,7,200,1.0,1.0,0.1,0.3,0.24491707574174318,0.47151617548574015
1267,0.05,7,200,0.7,1.0,0.1,0.3,0.24491707574174318,0.47151617548574015
1269,0.3,7,200,1.0,0.7,0.0,0.3,0.09397589314542804,0.47151735565466224
1269,0.3,7,200,0.7,0.7,0.0,0.3,0.09397589314542804,0.47151735565466224
1271,0.3,-1,200,1.0,0.7,0.3,0.3,0.08728197289489077,0.471582352497547
1271,0.3,-1,200,0.7,0.7,0.3,0.3,0.08728197289489077,0.471582352497547
1273,0.2,5,300,0.7,1.0,0.1,0.3,0.11581570969772027,0.47162568937051663
1273,0.2,5,300,1.0,1.0,0.1,0.3,0.11581570969772027,0.47162568937051663
1275,0.2,7,200,1.0,0.7,0.0,0.3,0.11562831109808566,0.47162651356991414
1275,0.2,7,200,0.7,0.7,0.0,0.3,0.11562831109808566,0.47162651356991414
1277,0.2,7,300,1.0,0.7,0.0,0.3,0.09493018173043781,0.47162872912532383
1277,0.2,7,300,0.7,0.7,0.0,0.3,0.09493018173043781,0.47162872912532383
1279,0.3,-1,300,1.0,0.7,0.3,0.3,0.08495082629170492,0.4716862354587975
1279,0.3,-1,300,0.7,0.7,0.3,0.3,0.08495082629170492,0.4716862354587975
1281,0.05,7,200,1.0,0.7,0.3,0.1,0.24761138958337195,0.4716973891582009
1281,0.05,7,200,0.7,0.7,0.3,0.1,0.24761138958337195,0.4716973891582009
1283,0.3,5,200,1.0,1.0,0.3,0.1,0.11135697515887581,0.4717073761238956
1283,0.3,5,200,0.7,1.0,0.3,0.1,0.11135697515887581,0.4717073761238956
1285,0.3,7,300,0.7,0.7,0.3,0.3,0.08510371696865979,0.4721411641137647
1285,0.3,7,300,1.0,0.7,0.3,0.3,0.08510371696865979,0.4721411641137647
1287,0.25,5,200,1.0,1.0,0.0,0.1,0.13584857185956875,0.47222940536063934
1287,0.25,5,200,0.7,1.0,0.0,0.1,0.13584857185956875,0.47222940536063934
1289,0.3,7,200,0.7,0.7,0.3,0.1,0.09076762184984459,0.4722304159114781
1289,0.3,7,200,1.0,0.7,0.3,0.1,0.09076762184984459,0.4722304159114781
1291,0.3,7,200,0.7,0.7,0.3,0.3,0.09068072654162651,0.47224776372554633
1291,0.3,7,200,1.0,0.7,0.3,0.3,0.09068072654162651,0.47224776372554633
1293,0.3,7,300,0.7,0.7,0.3,0.1,0.08515584723609844,0.47234448188511524
1293,0.3,7,300,1.0,0.7,0.3,0.1,0.08515584723609844,0.47234448188511524
1295,0.05,5,300,0.7,0.7,0.3,0.0,0.2569582145652057,0.47242436135246646
1295,0.05,5,300,1.0,0.7,0.3,0.0,0.2569582145652057,0.47242436135246646
1297,0.2,5,200,1.0,1.0,0.1,0.3,0.15014375193467863,0.4724470953273764
1297,0.2,5,200,0.7,1.0,0.1,0.3,0.15014375193467863,0.4724470953273764
1299,0.05,7,200,0.7,1.0,0.3,0.0,0.242969751267469,0.4725273008168785
1299,0.05,7,200,1.0,1.0,0.3,0.0,0.242969751267469,0.4725273008168785
1301,0.05,5,300,0.7,0.7,0.3,0.3,0.25939975047658137,0.47257923141934755
1301,0.05,5,300,1.0,0.7,0.3,0.3,0.25939975047658137,0.47257923141934755
1303,0.25,9,200,0.7,1.0,0.1,0.1,0.0893990735116108,0.47264223484322304
1303,0.25,9,200,1.0,1.0,0.1,0.1,0.0893990735116108,0.47264223484322304
1305,0.25,9,300,1.0,1.0,0.1,0.1,0.08324124591375322,0.4726672771122462
1305,0.25,9,300,0.7,1.0,0.1,0.1,0.08324124591375322,0.4726672771122462
1307,0.25,-1,300,1.0,1.0,0.3,0.0,0.08483896387249197,0.4727172037852141
1307,0.25,-1,300,0.7,1.0,0.3,0.0,0.08483896387249197,0.4727172037852141
1309,0.3,9,200,0.7,0.7,0.1,0.0,0.08645930854935735,0.47277266911170546
1309,0.3,9,200,1.0,0.7,0.1,0.0,0.08645930854935735,0.47277266911170546
1311,0.25,-1,200,1.0,1.0,0.3,0.0,0.0889005720457684,0.4727830239883448
1311,0.25,-1,200,0.7,1.0,0.3,0.0,0.0889005720457684,0.4727830239883448
1313,0.05,5,300,1.0,1.0,0.0,0.3,0.25723376918852925,0.47287181161408515
1313,0.05,5,300,0.7,1.0,0.0,0.3,0.25723376918852925,0.47287181161408515
1315,0.3,9,300,0.7,0.7,0.1,0.0,0.08254934771592841,0.47291249286047704
1315,0.3,9,300,1.0,0.7,0.1,0.0,0.08254934771592841,0.47291249286047704
1317,0.3,-1,200,0.7,0.7,0.1,0.3,0.08499982796004243,0.4731391868563919
1317,0.3,-1,200,1.0,0.7,0.1,0.3,0.08499982796004243,0.4731391868563919
1319,0.05,7,200,0.7,1.0,0.3,0.1,0.2427168673163849,0.4731409675071658
1319,0.05,7,200,1.0,1.0,0.3,0.1,0.2427168673163849,0.4731409675071658
1321,0.3,-1,300,1.0,0.7,0.1,0.3,0.08232357609783804,0.47323922866110735
1321,0.3,-1,300,0.7,0.7,0.1,0.3,0.08232357609783804,0.47323922866110735
1323,0.05,5,300,1.0,0.7,0.1,0.1,0.2613471318440425,0.4734044364326918
1323,0.05,5,300,0.7,0.7,0.1,0.1,0.2613471318440425,0.4734044364326918
1325,0.3,5,300,0.7,1.0,0.1,0.0,0.09356940251308307,0.4735109925372403
1325,0.3,5,300,1.0,1.0,0.1,0.0,0.09356940251308307,0.4735109925372403
1327,0.05,7,200,0.7,1.0,0.1,0.1,0.24231961765460958,0.47354244360977366
1327,0.05,7,200,1.0,1.0,0.1,0.1,0.24231961765460958,0.47354244360977366
1329,0.3,5,300,0.7,1.0,0.1,0.1,0.0947831725450347,0.4736288842116222
1329,0.3,5,300,1.0,1.0,0.1,0.1,0.0947831725450347,0.4736288842116222
1331,0.3,5,200,0.7,1.0,0.1,0.1,0.11796851106410985,0.4736577659151604
1331,0.3,5,200,1.0,1.0,0.1,0.1,0.11796851106410985,0.4736577659151604
1333,0.3,9,200,1.0,0.7,0.3,0.0,0.08783686701834283,0.47374708950082944
1333,0.3,9,200,0.7,0.7,0.3,0.0,0.08783686701834283,0.47374708950082944
1335,0.3,9,300,0.7,0.7,0.3,0.0,0.08479158391197512,0.47376892574556534
1335,0.3,9,300,1.0,0.7,0.3,0.0,0.08479158391197512,0.47376892574556534
1337,0.05,5,300,1.0,0.7,0.3,0.1,0.2594772303066341,0.4738149373044711
1337,0.05,5,300,0.7,0.7,0.3,0.1,0.2594772303066341,0.4738149373044711
1339,0.3,9,300,1.0,0.7,0.3,0.3,0.08496187597081964,0.47389380082990046
1339,0.3,9,300,0.7,0.7,0.3,0.3,0.08496187597081964,0.47389380082990046
1341,0.3,9,200,1.0,0.7,0.3,0.3,0.08833349857360191,0.47396752280081134
1341,0.3,9,200,0.7,0.7,0.3,0.3,0.08833349857360191,0.47396752280081134
1343,0.05,5,300,0.7,1.0,0.3,0.3,0.25161320396141434,0.47413538434853686
1343,0.05,5,300,1.0,1.0,0.3,0.3,0.25161320396141434,0.47413538434853686
1345,0.3,7,300,1.0,0.7,0.1,0.1,0.08357373400803839,0.4743231159954708
1345,0.3,7,300,0.7,0.7,0.1,0.1,0.08357373400803839,0.4743231159954708
1347,0.25,7,300,1.0,0.7,0.3,0.1,0.08665109091291902,0.474339324174748
1347,0.25,7,300,0.7,0.7,0.3,0.1,0.08665109091291902,0.474339324174748
1349,0.3,7,200,0.7,0.7,0.1,0.1,0.0912663243254086,0.4743468256074426
1349,0.3,7,200,1.0,0.7,0.1,0.1,0.0912663243254086,0.4743468256074426
1351,0.3,-1,300,0.7,1.0,0.0,0.1,0.08173841037522629,0.47442076247196524
1351,0.3,-1,300,1.0,1.0,0.0,0.1,0.08173841037522629,0.47442076247196524
1353,0.25,7,200,0.7,0.7,0.3,0.1,0.0966899630719557,0.4745042729290618
1353,0.25,7,200,1.0,0.7,0.3,0.1,0.0966899630719557,0.4745042729290618
1355,0.3,5,300,1.0,0.7,0.0,0.0,0.0992893261533727,0.47451605528687185
1355,0.3,5,300,0.7,0.7,0.0,0.0,0.0992893261533727,0.47451605528687185
1357,0.05,7,200,0.7,1.0,0.0,0.3,0.24590864157023798,0.4745963075979229
1357,0.05,7,200,1.0,1.0,0.0,0.3,0.24590864157023798,0.4745963075979229
1359,0.3,-1,200,1.0,1.0,0.0,0.1,0.0837136694324651,0.4746050248664758
1359,0.3,-1,200,0.7,1.0,0.0,0.1,0.0837136694324651,0.4746050248664758
1361,0.05,5,300,1.0,1.0,0.3,0.0,0.2554142833302718,0.4747536511987813
1361,0.05,5,300,0.7,1.0,0.3,0.0,0.2554142833302718,0.4747536511987813
1363,0.05,5,300,0.7,0.7,0.1,0.3,0.26128747044220757,0.47476024551487406
1363,0.05,5,300,1.0,0.7,0.1,0.3,0.26128747044220757,0.47476024551487406
1365,0.3,5,200,0.7,1.0,0.1,0.0,0.1151562705661118,0.47485241233126146
1365,0.3,5,200,1.0,1.0,0.1,0.0,0.1151562705661118,0.47485241233126146
1367,0.05,7,200,0.7,1.0,0.0,0.1,0.24478108045168778,0.4750210353513285
1367,0.05,7,200,1.0,1.0,0.0,0.1,0.24478108045168778,0.4750210353513285
1369,0.05,5,300,1.0,1.0,0.0,0.0,0.2565668476494098,0.47503961450619187
1369,0.05,5,300,0.7,1.0,0.0,0.0,0.2565668476494098,0.47503961450619187
1371,0.3,5,300,1.0,0.7,0.3,0.3,0.09369788814731289,0.4752226838660758
1371,0.3,5,300,0.7,0.7,0.3,0.3,0.09369788814731289,0.4752226838660758
1373,0.05,5,300,1.0,0.7,0.0,0.1,0.2605630448122561,0.4752762120743783
1373,0.05,5,300,0.7,0.7,0.0,0.1,0.2605630448122561,0.4752762120743783
1375,0.3,5,200,0.7,0.7,0.0,0.0,0.12223157744537247,0.4753768426324489
1375,0.3,5,200,1.0,0.7,0.0,0.0,0.12223157744537247,0.4753768426324489
1377,0.05,5,300,0.7,0.7,0.0,0.0,0.261366493780632,0.4757842396518489
1377,0.05,5,300,1.0,0.7,0.0,0.0,0.261366493780632,0.4757842396518489
1379,0.3,5,200,1.0,1.0,0.0,0.0,0.12106335824711885,0.4757867930059377
1379,0.3,5,200,0.7,1.0,0.0,0.0,0.12106335824711885,0.4757867930059377
1381,0.05,5,300,1.0,1.0,0.1,0.0,0.255148403714826,0.4758490612222808
1381,0.05,5,300,0.7,1.0,0.1,0.0,0.255148403714826,0.4758490612222808
1383,0.3,-1,200,0.7,0.7,0.0,0.3,0.084398963091438,0.47596924929566126
1383,0.3,-1,200,1.0,0.7,0.0,0.3,0.084398963091438,0.47596924929566126
1385,0.3,-1,300,1.0,0.7,0.0,0.3,0.08186742182713762,0.4760230556070479
1385,0.3,-1,300,0.7,0.7,0.0,0.3,0.08186742182713762,0.4760230556070479
1387,0.25,5,300,1.0,1.0,0.1,0.0,0.10231405838134998,0.4760285244901686
1387,0.25,5,300,0.7,1.0,0.1,0.0,0.10231405838134998,0.4760285244901686
1389,0.05,5,300,1.0,0.7,0.1,0.0,0.26059296271162147,0.47610612926381224
1389,0.05,5,300,0.7,0.7,0.1,0.0,0.26059296271162147,0.47610612926381224
1391,0.3,5,300,1.0,1.0,0.0,0.0,0.09692327364114789,0.4762797464621778
1391,0.3,5,300,0.7,1.0,0.0,0.0,0.09692327364114789,0.4762797464621778
1393,0.05,5,300,0.7,1.0,0.1,0.1,0.25656442551681496,0.47631825226419516
1393,0.05,5,300,1.0,1.0,0.1,0.1,0.25656442551681496,0.47631825226419516
1395,0.05,5,300,1.0,1.0,0.1,0.3,0.2542008521498404,0.47655792495632976
1395,0.05,5,300,0.7,1.0,0.1,0.3,0.2542008521498404,0.47655792495632976
1397,0.3,5,200,1.0,0.7,0.3,0.3,0.1153930832620555,0.4767290505315843
1397,0.3,5,200,0.7,0.7,0.3,0.3,0.1153930832620555,0.4767290505315843
1399,0.25,5,200,0.7,1.0,0.1,0.0,0.1302092936693128,0.477168995092135
1399,0.25,5,200,1.0,1.0,0.1,0.0,0.1302092936693128,0.477168995092135
1401,0.05,5,300,0.7,0.7,0.0,0.3,0.2618005779476623,0.478026956779105
1401,0.05,5,300,1.0,0.7,0.0,0.3,0.2618005779476623,0.478026956779105
1403,0.05,5,300,0.7,1.0,0.0,0.1,0.25756691180071417,0.4807396963426921
1403,0.05,5,300,1.0,1.0,0.0,0.1,0.25756691180071417,0.4807396963426921
1405,0.05,5,200,1.0,1.0,0.3,0.1,0.30136990926222684,0.4853191611417737
1405,0.05,5,200,0.7,1.0,0.3,0.1,0.30136990926222684,0.4853191611417737
1407,0.05,5,200,1.0,1.0,0.0,0.0,0.3014208261040935,0.4859723256986946
1407,0.05,5,200,0.7,1.0,0.0,0.0,0.3014208261040935,0.4859723256986946
1409,0.05,5,200,1.0,0.7,0.3,0.3,0.3060018092071052,0.48657587194293067
1409,0.05,5,200,0.7,0.7,0.3,0.3,0.3060018092071052,0.48657587194293067
1411,0.05,5,200,0.7,0.7,0.3,0.0,0.3041930936674085,0.4866386746294989
1411,0.05,5,200,1.0,0.7,0.3,0.0,0.3041930936674085,0.4866386746294989
1413,0.05,5,200,0.7,0.7,0.1,0.1,0.3066205831798612,0.4869492102083719
1413,0.05,5,200,1.0,0.7,0.1,0.1,0.3066205831798612,0.4869492102083719
1415,0.05,5,200,1.0,1.0,0.0,0.3,0.3032136647857756,0.4871119646389113
1415,0.05,5,200,0.7,1.0,0.0,0.3,0.3032136647857756,0.4871119646389113
1417,0.05,5,200,1.0,0.7,0.3,0.1,0.3070916692074028,0.4873405875087044
1417,0.05,5,200,0.7,0.7,0.3,0.1,0.3070916692074028,0.4873405875087044
1419,0.05,5,200,0.7,1.0,0.3,0.0,0.30233921648036804,0.48761569646672476
1419,0.05,5,200,1.0,1.0,0.3,0.0,0.30233921648036804,0.48761569646672476
1421,0.05,5,200,0.7,1.0,0.1,0.3,0.300686106517067,0.48839267258499097
1421,0.05,5,200,1.0,1.0,0.1,0.3,0.300686106517067,0.48839267258499097
1423,0.05,5,200,1.0,1.0,0.3,0.3,0.30031715716232765,0.48842962028149445
1423,0.05,5,200,0.7,1.0,0.3,0.3,0.30031715716232765,0.48842962028149445
1425,0.05,5,200,1.0,0.7,0.0,0.1,0.30540466927199045,0.48883776702891923
1425,0.05,5,200,0.7,0.7,0.0,0.1,0.30540466927199045,0.48883776702891923
1427,0.05,5,200,1.0,0.7,0.1,0.3,0.30657716993365935,0.4888462816717155
1427,0.05,5,200,0.7,0.7,0.1,0.3,0.30657716993365935,0.4888462816717155
1429,0.05,5,200,1.0,0.7,0.1,0.0,0.30519366429082484,0.48907354890503935
1429,0.05,5,200,0.7,0.7,0.1,0.0,0.30519366429082484,0.48907354890503935
1431,0.05,5,200,0.7,0.7,0.0,0.0,0.3056272899747277,0.489252761920755
1431,0.05,5,200,1.0,0.7,0.0,0.0,0.3056272899747277,0.489252761920755
1433,0.05,5,200,1.0,1.0,0.1,0.0,0.3016498949564813,0.4894336135188425
1433,0.05,5,200,0.7,1.0,0.1,0.0,0.3016498949564813,0.4894336135188425
1435,0.05,5,200,1.0,1.0,0.1,0.1,0.30308669950633377,0.49009213040470023
1435,0.05,5,200,0.7,1.0,0.1,0.1,0.30308669950633377,0.49009213040470023
1437,0.05,5,200,0.7,0.7,0.0,0.3,0.30775831421820826,0.4923640804185788
1437,0.05,5,200,1.0,0.7,0.0,0.3,0.30775831421820826,0.4923640804185788
1439,0.05,5,200,0.7,1.0,0.0,0.1,0.30386869032254205,0.4930820667470194
1439,0.05,5,200,1.0,1.0,0.0,0.1,0.30386869032254205,0.4930820667470194
