composition,band_gap
Ba2Ho1O6Ru1,1.0991333333333333
Ba2Ho1O6Sb1,3.4369
Ba2Ho1Nb1O6,3.0915
Ba2Ho1O6Ta1,3.5333
Ba2Co8Ho2O14,0.9025
Ba2Ho4O10Pd2,2.3145
Ba2O6Ru1Y1,1.11065
Ba2O6Sb1Y1,3.5414
Ba2Bi1O6Y1,1.93525
Ag5Ba2S6Y1,1.6829
Ba2Nb1O6Y1,3.0843
Ba2O6Ta1Y1,3.4945625
Ag2Ba2Se6Y2,1.4189
Ag2Ba2Te6Y2,0.8351
Ba2N14Si8Y2,2.7338
Ba2Cu2S6Y2,1.3364
Ba2Cu2Se6Y2,1.1069
Ba2Cu2Te6Y2,0.6231
Ba2Co8O14Y2,0.8237
Ba2Fe4O10Y2,0.525925
Ba2O10Pd2Y4,2.3661
Ba2O20Si6Y4,4.8166
Ba2Dy1O6Sb1,3.46185
Ba2Bi1Dy1O6,1.8664
Ba2Dy1Nb1O6,3.0914
Ba2Cu2Dy2Te6,0.6129
Ba2Dy2Fe4O10,0.4465
Ba2Dy4O10Pd2,2.3568
Ba2Gd1Nb1O6,3.083
Ba2Cl10Gd2,3.8808
Au2Ba2Gd2Se6,0.1777
Ba2Cu2Gd2Se6,1.0116
Ba2Gd4O10Pt2,2.9227
Ba2Gd4O10Pd2,2.40415
Ba2Gd4O20Si6,4.6625
Ba2Nd1O6Ru1,0.3306
Ba2Mo1Nd1O6,0.123
Ag2Ba2Nd2S6,1.7617
Ba2Nd4O10Pt2,2.7258
Ba2Nd4O10Pd2,2.6385
Ba2Cu2Nd4O10,1.6286833333333333
Ba2Co2Nd4S10,1.1708
Ba2Fe2Nd4S10,1.1098
Ba2Nd4O10Zn2,3.20705
Ba2Nd4S10Zn2,1.128
Ba2Ir1O6Pr1,0.2598999999999999
Ba2O6Pr1Sb1,3.1064
Ba2O6Pr2,0.3243
Ba2O10Pd2Pr4,2.5171
Ba2Cu2O10Pr4,1.52065
Ba2Fe2Pr4S10,1.2712
Ba2Pr4S10Zn2,1.3714
Ba2Mn2Pr4S10,1.1202
Ba2Ce1O6Pt1,2.1884
Ba2Ce2O6,2.8726
Ba2Ce2N4,0.5224500000000001
Ba2C4Ce2F2O12,3.78785
Ba2Ce4Co2S10,1.143
Ba2Ce4S10Zn2,1.3567
Ba2Ce4Mn2S10,0.3653
Ba2Bi1O6Yb1,0.301
Ba2N14Si8Yb2,0.08805
Ba2Cd2Sb4Yb2,0.1784
Ba2O20Si6Yb4,0.198
Ba2O6Sb1Tb1,3.5059
Ba2Nb1O6Tb1,3.1636
Ba2O10Pd2Tb4,2.4084
Ba2La1O6Ru1,0.9624666666666668
Ba2Ir1La1O6,0.34035
Ba2La1O6Sb1,3.7406
Ag5Ba2La1S6,1.6644
Ba2La1O6Ta1,3.26875
Ag2Ba2La2Se6,1.5307
Ba2La4O10Pt2,2.8437
Ba2La4O28Te10,3.2262
Ba2Co2La4S10,1.1758333333333335
Ba2Fe2La4S10,0.9455
Ba2La4O10Zn2,3.2615000000000003
Ba2La4S10Zn2,1.4036
Ba2La4Mn2S10,1.2051666666666667
Ba2Ca1O6W1,2.8898333333333337
Ba2Ca1Ir1O6,0.4226
Ba2Ca1Mo1O6,2.1186333333333334
Ba2Ca1O6Te1,2.9961
B2Ba2Ca1O6,4.0784
B6Ba2Ca1O12,4.9619
Ba2C4Ca2O12,4.6971
Ba2Ca2Fe8O14,1.1923
Ba2C4Ca4F4O12,4.7264
Ba2Ca4O18Si6,4.5643
Ba2Li1O6Re1,1.91115
Ba2Li2Sb2,0.6953
B6Ba2Li2S12,2.8395
B18Ba2Li2O30,5.6621
Ba2F22Li2Zr4,5.7305
Ba2O6Sr1W1,3.0555
Ba2Ir1O6Sr1,0.5176
Ba2O6Sr1Te1,3.1247
Ba2O28Sr8U6,3.0488
Ba2I1Na1O6,2.2127
Ba2Na1O6Re1,1.9668
Ba2H6Na2Pd2,1.5473
Ba2H12Na2O24P6,5.1653
B2Ba2Na2O6,3.66195
B10Ba2H2Na2O19,4.7556
B18Ba2Na2O30,5.4761
Ba2Na2O14Sc2Si4,4.5311
Ba2C8Ce4F2Na2O24,4.203475
B12Ba2Li6Na2O24,5.1945
Ba2Na4O12Si4,4.1626
Ba2Cu2Na4O16V4,1.7503
Ba3Cl6,4.5703
Ba3I6,3.0622
Ba3O6W1,2.7231
Ba3O8P2,5.15235
Ba3P2S8,1.9814
Ba3N8O6P6,4.5374
As2Ba3O8,3.918
B3Ba3O15P3,5.482399999999999
As3B3Ba3O15,3.4367
B6Ba3Ge2O16,4.0772
Ba3O9Si3,3.0389
Ba3N2O12Si6,4.6185
Ba3N4O9Si6,4.3671
Ba3H27Re3,2.8943
Ba3Cu6Ge3S12,1.3203
Ba3Cu6Ge3Se12,0.6798
Ba3Cu6S12Sn3,0.5258
Ba3Co3O6,1.6271
Ba3Ga2Ge4O14,2.2336
Ba3N2O1Zn1,0.5205
Ba3O6Zn3,2.78205
Ba3O20Si4Te1Zn6,3.244
Ba3O8V2,3.71895
Ba3O18V6,2.76365
Ba3Fe3Nb1O14Si2,2.31535
Ba3Ga3Nb1O14Si2,3.5536
Ba3Nb2O8,4.4613
Ba3Nb2O18P4,3.4597
Ba3Co1Nb2O9,2.5805
Ba3Nb2O9Zn1,2.9503
Ba3Nb6O26Si4,2.56825
Ba3Mn2O8,1.586
Ba3Mn3O9,0.8498
B2Ba3O12Ti3,2.5511
Ba3O15Ti6,1.671533333333333
Ba3Ni1O9Ta2,3.4985
Ba3Cd1O9Ta2,3.6033
Ba3O23Si4Ta6,0.1657
Ba3O26Si4Ta6,3.25155
Ba3Mg1Nb2O9,2.907325
Ba3Mg1O9Ta2,3.3959333333333337
Ba3Lu4O9,3.4814
Ba3Cu2Er2O10Pt1,1.3035
Ba3Er4O9,3.2823
Ba3Cu2Ho2O10Pt1,1.31
Ba3Ho4O9,3.2551
Ba3Cu2O10Pt1Y2,1.32885
Ba3O9Y4,3.3047
Ba3Dy4O9,3.2423
Ba3Ca1O9Ru2,0.8604
Ba3C6Ca3O18,4.1246
Ba3Nb2O9Sr1,3.0267
Ba3O9Sr1Ta2,3.4493
Ba3Na3P3,0.8391
Ba3Bi3Na3,0.3039
Ba4Cl8,5.11245
Ba4N8O16,2.3744
Ba4N8O24,3.591671428571428
Ba4Br4O2,3.3145
Ba4Br4Cl4,4.9342
Ba4Br8,4.3687000000000005
Ba4I4O2,3.0319
Ba4I8,3.4691
Ba4O16S4,5.954223529411765
Ba4S6,1.5852
Ba4S12,1.022
Ba4O16Se4,3.6919
Ba4O20Se8,3.3775
Ba4C8O16,3.2504
Au8Ba4F48,1.7745
Ba4F8O6W2,3.7005
Ba4Pt8S12,1.2835
Ba4F12Pd2,2.8354
Ba4Cl16Pd4,2.1151
Ba4Cl4H4O4,4.8612
Ba4H8,2.8648
Ba4Cl8H8O4,5.10205
Ba4H8O32S8,5.5827
Ba4C4Cl4H8N4O4S4,4.849
Ba4C8H8O16,4.6782
Ba4Cl8H16O8,4.5401
Ba4C8H16O24,3.4151
Ba4H32O20,4.80575
Ba4O24P8,5.2728
Ba4H16O32P8,5.5663
Ba4P12Pt8,0.2615
Ba4Cl2P14,1.5683
As2Ba4O1,0.6697
Ba4Mo4O24Se4,2.9897
Ba4O18P4Te2,3.4237
Ba4F24Te4,4.7892
Ba4S12Te4,1.9113
Ba4P16Te8,1.1749
Ba4O1Sb2,0.6357
Ba4F20Sb4,4.7432
B4Ba4F12O4,5.8785
B4Ba4S16Sb4,2.3609
Ba4Bi4O12,0.6906
B4Ba4Bi4O16,3.6024000000000003
Ba4Ge2Se8,1.378
Ba4Ge2Se4Te4,0.8146
Ba4Ge4O12,3.4902
Ba4Ge8O20,1.7442
Ba4Ge8S20,2.15885
Ba4Ge8P8,0.4923
Ba4Hg4S8,1.1507
Ba4Cl8Hg8O8,1.603
Ba4S8Sn4,1.6755
Ba4Hg4S16Sn4,1.6997
Ag4Ba4O36P12,4.3204
Ag8Ba4Te8,1.0171
Ag24Ba4O16,1.0606
Ba4Ni2O12Te2,2.2711
Ba4Cl2F14Ni4,3.6057
Ba4F20Ni6,4.2117
Ba4Se8Si2,2.2661
Ba4Si2Te8,1.1035
Ba4O12Si4,4.5269
Ba4N8Si4,2.9209
Ba4O20Si8,4.38195
Ba4N8O8Si8,2.99915
Ba4H24O32Si8,5.0576
Ba4N16Si10,2.8762
Ba4Re12S22,1.3105
Ba4Cu2F12,2.6859
Ba4Cu2Ge4O14,1.54555
Ba4Cu2O14Si4,1.43005
Ba4Cu4O24Se8,1.5964
Ba4C4Cu4F8O12,1.7186
Ba4Cl4Cu4O16P4,1.4011
As8Ba4Cu4O28,1.2489
Ba4Cu4O40Si16,2.3641
Ba4Cu8S8,1.2427
Ba4Cu8Se8,0.8235
Ba4Cu8Te8,0.7799
Ba4Cu8Ge8O28,0.98855
Ba4Cu8O28Si8,1.2705
Ba4Cu10F28,1.93
Ba4Cu16S12,0.83385
Ba4Cl4Co2O12Se4,3.8115
Ba4Co2Ge4O14,2.6998
Ba4Co2O14Si4,3.7458
Ba4Cl2Co4F14,3.938
Ba4Co4O24Se8,3.4535
Ba4Cl2Co8O14,1.0866
Ba4Co8O28Si8,3.5954
Ba4Fe2Ge4O14,1.2673
Ba4Fe4H4O20P4,3.1776
Ba4Fe8O16,1.5443
Ba4Fe8Se12,0.8447
Ba4F20Ga4,5.8636
Ba4Ga8P8,1.4205
As8Ba4Ga8,1.2435
Ba4F2In2O6,2.2144
Ba4Cl2In2O6,2.0767
Ba4Br2In2O6,1.9888
Ba4In2Sb2Se10,0.8028
Ba4In4O10,1.0617
Ba4In8P8,0.3356
As4Ba4Cd2,0.4143
Ba4Cd4S8,1.687
Ba4Cd4F28Ga4,4.6697
Ba4Cr4F20,3.4863
Ba4Cr4O16,2.9201
Ba4Cr16S28,0.1836
As4Ba4Zn2,0.6743
Ba4Sb4Zn2,0.3773
B12Ba4O24Zn2,4.3113
Ba4Bi4Zn2,0.1834
Ba4Ge4O14Zn2,3.3669
Ba4Ge4O2S12Zn2,2.0827
Ba4O14Si4Zn2,4.2748
Ba4Cl2F14Zn4,4.757
Ba4Cl16Zn4,4.924125
Ba4F28Fe4Zn4,3.585
Ba4O32P8Zn8,4.50235
As8Ba4Zn8,0.3336
Ba4O16Si4V2,2.3122
Ba4Cu6S12V2,0.9233
Ba4Cl4O12V4,2.3354
Ba4S12V4,0.3196
Ba4O24P4V4,2.4729
As4Ba4O24V4,2.6657
Ba4O22Te4V4,3.2684
Ba4O18V6,1.2875
Ba4Cu4O28V8,1.7126
Ba4Cd4O28V8,3.0873
Ba4H14O14Tl2,2.4989
Al8Ba4Ge8O32,3.4688
Ba4Nb8O24,2.9979
Ba4Be8O28Si8,5.53625
Ba4Ge4Mn2O14,2.1454
Ba4Cl2F14Mn2Ni2,2.2047
Ba4Cl2Mn2O14Si4,1.3316
Ba4F20Mn4,1.8273
Ba4Mn4O12,0.66695
Ba4Mn4S8,1.5483
Ba4F28Fe4Mn4,1.8974
Ba4F28Ga4Mn4,3.7111
Ba4F12O2Ti2,3.8468
Ba4Ge4O16Ti2,3.6585
Ba4O16Si4Ti2,4.328875
Ba4F16O4Ti4,3.7219
Ba4O20Ti8,3.1856
Ba4O14U4,3.1495
Ba4O16U4,3.0047750000000004
Ba4S12U4,1.96405
Ba4F4O24P4U4,3.0981
Ba4O24Ti4U4,2.7397
Ba4S20U8,1.109
Ba4Se20U8,0.5176
B8Ba4O22Sc4,3.7117
Ba4Sc8Te16,0.6654
Ba4S12Zr4,1.0189
Ba4Ge4Mg2O14,3.5552
Ba4Mg2O14Si4,4.4506
Ba4Mg8O32V8,3.5426
Ba4Lu8S16,1.7267
Ba4Co4Lu8O20,2.2934
Ba4Er1O12Ru3,0.2853
Ba4Er2Ga2Se10,1.6886
Ba4Er8S16,1.73965
Ba4Er8Se16,1.3741
Ba4Er8Te16,0.7783
Ba4Cu4Er8O20,1.0409000000000002
Ba4Co4Er8O20,2.3681
Ba4Ho1O12Ru3,0.2815
B4Ba4Cl2Ho2O12,4.0871
Ba4Ho8O16,3.2272
Ba4Ho8S16,1.7427
Ba4Ho8Te16,0.7793
Ba4Cu4Ho8O20,1.0516
Ba4Co4Ho8O20,2.356
B4Ba4Cl2O12Y2,4.0411
Ba4In2Se10Y2,1.1872
Ba4F10O16Si4Y6,4.8449
Ba4O16Y8,3.24575
Ba4S16Y8,1.7639
Ba4Se16Y8,1.38435
Ba4Te16Y8,0.7998
Ba4Cu4O20Y8,1.09436
Ba4Co4O20Y8,2.3627
Ba4Dy2Ga2Se10,1.6826
Ba4Dy8S16,1.7476
Ba4Dy8Se16,1.374
Ba4Dy8Te16,0.7822
Ba4Cu4Dy8O20,1.0590333333333335
Ba4Co4Dy8O20,2.3493
B4Ba4Cl2Gd2O12,4.0014
Ba4Gd4O26Si8,4.6984
Ba4Gd8S16,1.6166
Ba4Gd8O28Sc8,3.6147
Ba4Cu4Nd4S12,1.1042
Ba4Ga4Nd4O16,3.707
Ba4Nd8S16,1.778
Ba4In8Nd8O28,2.571
Ba4Mn3O12Pr1,1.5164
Ba4Ir2O12Pr2,0.1884
Ba4O12Pr4,1.642
Ba4Ce1Mn3O12,1.8652
Ba4C6Ce2F2O18,4.617999999999999
Ba4Ce4O12,2.8805333333333336
Ba4Ce4Cu4S12,1.207
Ba4Ce4Cu4Se12,0.9443
B4Ba4Cl2O12Yb2,0.1595
Ba4Se16Yb8,0.53
Ba4O16Tb8,3.2033
Ba4S16Tb8,1.7475
Ba4Tb8Te16,0.782
Ba4O20Tb8Zn4,3.4316
Ba4C6F2La2O18,4.5977
Ba4La2O12Ru2,1.2695
Ba4La2O12Ta2,2.8554
Ba4La4Sb8Se24,0.5191
Ba4Bi8La4S24,0.6654
Ba4Cu4La4S12,1.1667
Ba4Cu4La4Se12,1.0728333333333333
Ba4Cu4La4Te12,0.7525
Ba4Ga4La4O16,3.932625
Al4Ba4La4O16,4.3891
Ba4In8La8O28,2.6389
Ba4Be4La8O20,3.8196
Ba4La8O28Sc8,3.7966
Ba4Ca2O12Pd6,2.0681
Ba4Ca2Cu2F28Fe4,2.973
Ba4Ca2Cr4Cu2F28,2.3384
Ba4Ca2Co2F28V4,2.0819
Ba4Ca4Pb4,0.2191
Ba4Ca4Sn4,0.2761
Ba4Ca4O28V8,3.2246
Ba4Ca8N48P24,4.074949999999999
Ba4Ca16Cu8N16,0.3492
Ba4Ca16Co8N16,0.5224
Ba4C2Cu1Li1O10,0.8735
B10Ba4Li2O20,4.91835
Ba4Li2N8Re2,1.8181
Ba4Cu6Li2O12,0.3706
B4Ba4Li4O12,3.34
B4Ba4Li4S12,2.1594
Ba4Co4F24Li4,2.9786
Ba4Li6N8Nb2,2.4072
Ba4Li6N8Ta2,2.3941
Ba4N48P24Sr8,4.1549
Au1Ba4Na1O8,1.3663
Ba4Na1O12Sb3,1.51525
B3Ba4N6Na1,2.0496
Ba4C2Cu1Na1O10,1.00475
Ba4Na2Ni6O12,1.0633
Ba4Cu6Na2O12,0.37095
Ba4Na2Nb10O30,2.4925
Ba5Co5O14,1.27535
Ba5Cd2O2Sb4,0.0991
Ba5O14V5,0.5468
Ba5Nb4O15,2.78735
Ba5O15Ta4,3.10135
Ba5Hf4S13,0.2548
Ba5Er8O21Zn4,3.538
Ba5Ho8O21Zn4,3.5123
Ba5Gd8O21Zn4,3.2549
Ba6C6N12,2.3007
Ba6C60,0.1743
Ba6Cl4O10W2,3.6022
Ba6O18W4,3.4485333333333337
Ba6Cl2O12Pt1Ru2,1.4983
Ba6Cl2O12Ru3,0.9197
Ba6Ir6O18,0.1079
Ba6H12N12O30,2.41092
Ba6O8P4Se8,1.3078
Ba6P8,0.4786
Ba6O26P8,5.1072
As12Ba6,0.4235
As28Ba6,0.1027
Ba6O18Te4,2.3596
Ba6O22Te8,3.2332
Ba6N2Sb2,0.7051
B2Ba6O6P2,1.4611
B2Ba6O14P2,3.3339
As2B2Ba6O6,1.521
B12Ba6O24,4.712225
Ba6Bi2N2,0.6697
Ba6Bi2O18Ru4,0.8786
Ba6Bi2Ir4O18,0.4296
Ba6Bi4O32P8,3.8162
Ba6Bi4O18Te2,2.1264
Ba6Hg6O12,2.1658
Ba6Hg6O30Ru6,1.0342
Ba6S18Sn12,1.2592
Ba6Ni2O8,2.0528
Ba6Ni2O18Ru4,1.0029666666666668
Ba6Ni2O18Sb4,0.7484
Ba6O18Tc6,0.3147
Ba6O10Si2,3.5267
As8Ba6Si4,0.8232
Ba6O18Si6,2.1329
Ba6P12Si8,0.4035
Ba6O30Si12,4.7362
Ba6Cu2O18Ru4,0.58275
Ba6Cl4Cu4O8,1.111
Ba6Cu6N6,0.1475
Ba6Co2O18Ru4,0.7351000000000001
Ba6Co2O18Sb4,2.33135
Ba6Co6O24Si6,3.4644
Ba6Cl4Fe4O10,2.2239
Ba6Br4Fe4O10,2.1972
Ba6Fe6Se14,0.3993
Ba6Ga4S12,2.6784
Ba6In2O18Ru4,0.7294
B6Ba6In2O18,3.5617
Ba6In3O18Ru3,1.306
Ba6In3Ir3O18,0.4918
Ba6F24In4,4.6328
Ba6In4P8,1.1296
Ba6Cr2O10,1.4744
Ba6Cr4S12,0.9174
Ba6Cr4O18W2,1.7512
Ba6Cr4Mo2O18,1.1223
Ba6O18Ru4Zn2,0.8634
Ba6O24Si6Zn6,4.0044
Ba6In4O22Zn10,2.2896
Ba6O6S8V4,0.9042
Al3Ba6Cu6F33,2.5128
Ba6Mn2O18Sb4,1.7797
Ba6Mn6O18,1.9921
Ba6S10Ti2,1.3784
Ba6Nb8O30Ti2,2.1723
Ba6O18Ti6,2.18432
Ba6C2F14O6Sc2,5.209
Ba6Be2Cl36Zr12,1.0112
Ba6Mg2O18Ru4,0.8761
Ba6Mg2O18Sb4,2.6497
Ba6Mg6O24Si6,4.1167
Ba6Hf5S16,0.3049
Ba6Lu2O18Ru4,0.5381
Ba6Er2O18Ru4,0.5727
Ba6O18Ru4Y2,0.5997
Ba6Ir4O18Y2,0.1664
Ba6Dy2O18Ru4,0.5992
Ba6Cl2Eu1F12,3.1345
Ba6O18Ru4Tb2,0.60274
Ba6La2O18Ru4,0.6619
Ba6C10F4La4O30,4.43
Ba6Ca2O18Ru4,0.9832666666666668
Ba6Ca2O18Sb4,3.1721
Ba6Ca4N12Si4,1.5692
Ba6Cl8Li4O14V4,3.1218
Ba6Li12O24Si6,4.3842
Ba6O18Ru4Sr2,1.22845
Ba6Ir4O18Sr2,0.1945
Ba6O18Sb4Sr2,3.1322
Ba6Nb4O18Sr2,3.5849
Ba6O18Sr2Ta4,4.03475
Ba6Na2O12Ru2,1.449
Ba6Ir4Na2O18,0.2087
Ba6Bi2Na2O12,1.7746
Ba6Na2Nb2O12,3.2264
Ba6Na2Nb2O17P2,3.2626
Ba6Na2O12Ta2,3.4725
Ba7Ir6O19,0.2749
Ba7Cu1F34Fe6,2.507
Ba8Cl12O2,4.36355
Ba8Cl16,3.5421
Ba8Br12O2,4.1599
Ba8Br16,3.9155
Ba8I12O2,3.9836
Ba8I16,1.7261
Ba8C16,2.877
Ba8Cl4N8W2,2.2168
Ba8O20W4,2.8722
Ba8O12Pt2,2.0019
Ba8H16Pd4,1.5853
Ba8F8O24P8,5.2587
Ba8O28P8,5.1445
As8Ba8Se20,1.0156
Ba8Sb8Te24,0.3883
Ba8S32Sb16,1.4549
B4Ba8N8O2,2.8052
Ba8Bi8O24,0.0988
Ba8Bi8Se24,0.7202
Ba8Ge4S16,2.23905
Ba8Ge4P8,0.5868
As8Ba8Ge4,0.5303
Ba8Ge8Se20,1.2679
Ba8Ge8Te20,0.6146
Ba8Ge16,0.4798
Ba8Hg4S12,1.3515
Ba8F8S12Sn4,2.0508
Ba8S16Sn4,1.6782
Ba8F8Se12Sn4,1.5548
Ba8Se20Sn4,1.1714
Ag2Au2Ba8O12,2.0448
Ba8S16Si4,3.0094333333333334
Ba8C8Si8,0.878
Ba8O32Si12,4.5183
Ba8Si16,0.7711374999999999
Ba8O20Re4,0.4449
Ba8Cu4I4O8,2.5841
Ba8Cu12O24,0.1675
Ba8Co4O16,1.72475
Ba8Cl24Co4,3.2721
Ba8C8Co4F8O24,3.9158
Ba8Fe4S12,1.7393
Ba8Fe4Se12,1.5954
Ba8Fe4S20Sb4,1.1413
Ba8Bi4Fe4S20,1.2188
Ba8Ga4S14,2.6551
Ba8Ga4Sb4Se20,1.7458
Ba8Ga4Sb4Te20,1.0286
Ba8Bi4Ga4S20,2.313
Ba8Bi4Ga4Se20,1.7544
Ba8Ga8S20,2.8003
Ba8Ga16Sb16,0.0977
Ba8In4S16,1.9509
Ag4Ba8In4S16,1.907
Ba8Cd4S12,2.1372
Ba8Cd4Se12,1.6178
Ba8Cd4Te12,1.43755
Ba8Cd8Ge8S32,2.6847
Ba8Cr4O16,1.7545
Ba8O12Zn4,3.0997
Ba8S12Zn4,2.079
Ba8O16V4,1.2329
Ba8N12V4,1.4631
Ba8O28V8,3.4675
Ba8O20Tl8,0.5949
Al4Ba8In4O20,2.0592
Al16Ba8O32,4.0787
Ba8Cr4Nb4O24,1.7753
Ba8Co1Nb6O24,2.7525
Ba8Nb8O40Te4,3.0152
Ba8F8Ga4Mn2S12,2.9431
Ba8Mn4O12,1.6459
Ba8Mn4S12,1.86015
Ba8Mn4Se12,1.66025
Ba8Mn4Te12,1.2807
Ba8Mn6O20,1.0453666666666666
Ba8Mn8O24,0.727
Ba8O16Ti4,3.6237
Ba8S16Ti4,2.1088500000000003
Ba8O18Ta4,4.0922
Ba8N12Ta4,2.029
Ba8Cr4O24Ta4,2.2288
Ba8F56Ta8,5.8169
Ba8Cl28Sc4,4.1364
Ba8F32Zr4,5.93965
Ba8Mg2N12Si4,1.1383
Ba8Lu4O24Ru4,1.0539
Ba8Cl28Er4,4.9501
Ba8Cl28Y4,4.7066
Ba8C8F12O24Y4,5.2658
Ba8Cl28Gd4,4.5879
Ba8Ce4Cl28,4.7423
Ba8Cd6S20Tb4,1.9228
Ba8Cl28La4,4.8107
Ba8Ca4N16W4,1.8398
Ba8Ca8O32Si8,4.379
Ba8Ga10Li2Se24,1.7821
Ba8Li2Nb6O24,2.787
Ba8Li2O24Ta6,3.2051
Ba8Na2O24Ru6,0.6996
Ba9O18Sb6,2.934
Ba9S24Ta6,0.8103
Ba9O24Sc2Si6,4.509
Ba9Mg3O24Si6,4.7041
Ba10O20Ru4,0.7672
Ba10Cl4O18Ru4,1.4191
Ba10Br4O18Ru4,1.4244
Ba10Cl2O30Os6,1.2008
Ba10Cl2O24P6,5.0571
Ba10Br2O24P6,4.9747
Ba10O24P6S1,3.1258
Ba10H2O26P6,4.5183
As6Ba10Cl2O24,4.0014
Ba10Sb8,0.2541
B6Ba10Cl2O18,3.7128
B6Ba10Br2O18,3.7573
B6Ba10C2N2O18,3.3088
B8Ba10F4O20,4.506
Ba10Cl12O8Si2,4.5318
Ba10Br12O8Si2,4.2574
Ba10Cl2O30Re6,2.6433
Ba10Br2O30Re6,2.6562
Ba10Fe8S22,0.4913
Ba10Cr2N10,0.1737
Ba10Cr6H2O26,1.1002
Ba10Cl2O24V6,3.9577
Ba10F2Mn6O24,1.783
Ba10Cl2Mn6O24,1.7323000000000002
Ba10N12Ti4,1.5562
Ba10Cl4O18Ta4,3.5951
Al4Ba10Er4O26Zr2,2.5874
Ba12C4Cl16O12,4.7585
Ba12Pt24S36,1.6148
Ba12N48P24,3.9109
Ba12O36Te12,3.1694
Ba12O4Sb8,0.3323
Ba12O4Sb16,0.3442
B8Ba12N16,2.5149
Ba12Bi4Cl12O12,3.9776
Ba12Ge4O4,0.3109
Ba12P12Sn4,0.7749
Ba12S28Sn8,1.95535
Ba12P16Sn8,0.80465
As16Ba12Sn8,0.7238
Ba12S20Si4,2.8106
Ba12Fe4S20,0.2887
Ba12Ga4P12,0.6027
Ba12Ga8N16,1.5197
Ba12Ga24S48,2.958
As12Ba12In4,0.5232
Al4Ba12H4O16,3.3858
Al8Ba12N16,1.5689
Al8Ba12O48Si12,3.2937
Al24Ba12S48,3.6494
As12Ba12Nb4O4,1.0958
Ba12H2Nb6O28,3.4468
Ba12Mn10O32,1.3011
As12Ba12O4Ta4,1.0957
Ba12S28Zr8,0.8197
Ba12Ge4Mg4N16,1.2932
Ba12O34Ti8Y4,3.0308
Al4Ba14O38Sc12,2.5119
Ba15O27Pt6,2.1821
Ba16Sb16Se44,1.0963
Ba16Sb24,0.2631
Ba16S32Sn8,2.0459
Ba16Br8Si12,0.3292
Ba16In16Se40,1.4403
Ba18N24Nb4,1.2661
Ba18C2N20Nb4O2,1.7987
Ba18N24Ta4,1.2784
Ba20P16,0.9265
Ba20Sb16,0.2722
B12Ba24Cl12N24,2.75
Ba32P24,0.7444
Ba32Ge8P32,1.0113
Ba32P32Si8,1.0874
As32Ba32Si8,0.9866
Ba32Si24Sn4,0.2733
Ba32P32Ti8,1.1416
As32Ba32Ti8,1.114
F1Rb1,5.801233333333333
Cl1Rb1,4.807707142857142
Cl1O3Rb1,5.32385
Cl1O4Rb1,5.2204
N3Rb1,3.7404
Br1Rb1,4.142971428571429
Br1O3Rb1,3.9725
I1Rb1,3.622137500000001
I1O3Rb1,2.8442
Au1Rb1,0.1615
Au1O8Rb1S2,1.7698
Au1O8Rb1Se2,1.5684
Au1C2Rb1,2.5761
Au3Rb1Se2,2.0087
F3Pb1Rb1,3.0536
F6Rb1Ru1,2.2988
F3Pd1Rb1,0.9598
H1Rb1,2.9084
Cl4H18N6O8Rb1Ru1,4.4364
As1F6Rb1,4.9412
F6Rb1Sb1,4.8996
Bi1F6Rb1,2.7839
Bi1Rb1S2,1.3503
Ge1I1O6Rb1,2.4558
Ge1I3Rb1,0.553
F3Hg1Rb1,0.6536
Cu1F3Rb1,0.2194
C2Cu1Rb1,2.2307
F4Fe1Rb1,2.3848
Fe1O8Rb1Se2,2.055
In1O8Rb1W2,4.4602
In1Mo2O8Rb1,3.9489
In5Rb1S8,1.35745
Cd1F3Rb1,3.4652
Cd1N3O6Rb1,2.3504
Ag3C6Cd1N6Rb1,3.4087
Cr1F6Rb1,1.3384
C4Cr1H4O10Rb1,3.0322
Cr3O8Rb1,1.7698
Cr5Rb1S8,0.7188
Cr5Rb1Se8,0.1732
P3Rb1Zn4,0.491
As3Rb1Zn4,0.2386
F3Rb1V1,2.1861
P2Rb1S7V1,1.264
Rb1S8V5,0.3546
O2Rb1Tl1,0.8481
O8Rb1S2Tl1,1.9786
B1Be2F2O3Rb1,5.9513
F3Mn1Rb1,2.9727
Rb1S2Ti1,1.9154
Rb1Se8Ti5,0.4092
O8P2Rb1Ta1,3.4979
O3Rb1U1,2.9093
Rb1S8Sb1U2,1.4771
O2Rb1Sc1,3.5536
Rb1Sc5Te8,0.6774
Lu1Rb1S2,2.3397
Er1O2Rb1,3.6486
Er1Rb1S2,2.3554
Er1Rb1Se2,1.9821
Ho1O2Rb1,3.6246
Ho1Rb1S2,2.3258
Ho1Rb1Se2,1.9617
O2Rb1Y1,3.6092
Dy1O2Rb1,3.6008
Dy1Rb1S2,2.3096
Gd1O2Rb1,3.3579
Gd1Rb1S2,2.1219
Gd1Rb1Se2,1.2656
Eu1O2Rb1,0.4905
Eu1Rb1S2,0.918
Rb1Se2Sm1,0.3249
Nd1O2Rb1,3.306
Nd1Rb1S2,2.2706
Nd1Rb1Se2,1.8686
Nd1Rb1Te2,1.359
Pr1Rb1S2,1.9291
Pr1Rb1Se2,1.6561
C2I12Pr6Rb1,0.4465
Ce1Rb1S2,2.3946
Ce1Rb1Se2,2.0309
F3Rb1Yb1,1.0937
O2Rb1Yb1,0.5713
Rb1S2Tb1,2.296
